,DATE,MATCHUP,MIN,H_TEAM,A_TEAM,H_FGM,H_FGA,H_FGPerc,H_3PM,H_3PA,H_ThreePPerc,H_FTM,H_FTA,H_FTPerc,H_OREB,H_DREB,H_REB,H_AST,H_STL,H_BLK,H_TOV,H_PF,H_EFGPerc,H_FTR,H_TOVPerc,A_FGM,A_FGA,A_FGPerc,A_3PM,A_3PA,A_ThreePPerc,A_FTM,A_FTA,A_FTPerc,A_OREB,A_DREB,A_REB,A_AST,A_STL,A_BLK,A_TOV,A_PF,A_EFGPerc,A_FTR,A_TOVPerc,Target
6779,1/25/16,CHI vs. MIA,240,CHI,MIA,35,88,39.8,5,18,27.8,9,12,0.0075,12,37,49,18,5,3,13,18,0.4261363636363637,0.13636363636363635,12.23184042152804,37,81,45.7,3,14,21.4,12,17,0.706,6,40,46,21,7,3,11,15,0.4753086419753086,0.20987654320987653,11.057498994772818,-5
6783,1/25/16,CLE vs. MIN,239,CLE,MIN,45,89,50.6,11,31,35.5,13,20,0.006500000000000001,12,31,43,30,7,3,15,18,0.5674157303370787,0.2247191011235955,13.297872340425535,41,84,48.8,4,16,25.0,21,23,0.9129999999999999,8,30,38,28,10,2,10,24,0.5119047619047619,0.27380952380952384,9.604302727621976,7
6787,1/25/16,DEN vs. ATL,240,DEN,ATL,33,84,39.3,6,20,30.0,33,37,0.00892,12,31,43,18,10,3,15,18,0.42857142857142855,0.4404761904761905,13.0117973629424,43,86,50.0,9,27,33.3,24,26,0.9229999999999999,10,32,42,28,11,3,14,24,0.5523255813953488,0.3023255813953488,12.562814070351758,-14
6791,1/25/16,GSW vs. SAS,238,GSW,SAS,44,85,51.8,11,26,42.3,21,25,0.0084,10,35,45,31,15,3,21,25,0.5823529411764706,0.29411764705882354,17.94871794871795,31,74,41.9,5,14,35.7,23,31,0.742,9,29,38,21,11,4,25,21,0.4527027027027027,0.4189189189189189,22.194602272727273,30
6795,1/25/16,MEM vs. ORL,264,MEM,ORL,43,100,43.0,6,18,33.3,16,25,0.0064,18,36,54,25,12,5,10,16,0.46,0.25,8.264462809917356,40,86,46.5,10,28,35.7,12,14,0.857,8,38,46,24,2,6,19,22,0.5232558139534884,0.16279069767441862,17.092479309103993,6
6799,1/25/16,NOP vs. HOU,240,NOP,HOU,42,91,46.2,13,29,44.8,14,25,0.005600000000000001,16,34,50,23,8,4,12,16,0.532967032967033,0.27472527472527475,10.526315789473683,38,80,47.5,19,40,47.5,17,21,0.81,7,31,38,22,7,5,13,20,0.59375,0.2625,12.715179968701095,-1
6803,1/25/16,SAC vs. CHA,290,SAC,CHA,48,91,52.7,7,23,30.4,25,32,0.007809999999999999,9,47,56,36,4,8,22,31,0.5659340659340659,0.3516483516483517,17.311929493232608,44,110,40.0,20,44,45.5,21,26,0.8079999999999999,16,30,46,27,11,2,9,31,0.4909090909090909,0.2363636363636364,6.899724011039559,-1
6807,1/25/16,UTA vs. DET,240,UTA,DET,34,85,40.0,9,29,31.0,15,18,0.008329999999999999,12,37,49,18,5,4,13,26,0.4529411764705882,0.21176470588235294,12.273413897280966,34,75,45.3,11,22,50.0,16,33,0.485,7,35,42,19,7,1,10,18,0.5266666666666666,0.44,10.04823151125402,-3
6811,1/25/16,WAS vs. BOS,238,WAS,BOS,32,75,42.7,7,24,29.2,20,30,0.006670000000000001,5,34,39,24,5,3,20,19,0.4733333333333333,0.4,18.484288354898336,44,90,48.9,9,22,40.9,19,23,0.826,7,36,43,31,12,1,10,23,0.5388888888888889,0.25555555555555554,9.081002542680713,-25
6815,1/24/16,BKN vs. OKC,239,BKN,OKC,45,94,47.9,8,17,47.1,18,25,0.0072,18,31,49,24,10,7,11,17,0.5212765957446809,0.26595744680851063,9.482758620689657,43,93,46.2,8,26,30.8,12,19,0.632,14,32,46,20,7,5,14,19,0.5053763440860215,0.2043010752688172,12.135922330097088,10
6819,1/24/16,HOU vs. DAL,241,HOU,DAL,43,89,48.3,15,44,34.1,14,21,0.006670000000000001,9,31,40,27,9,7,7,21,0.5674157303370787,0.2359550561797753,6.651463321930826,36,79,45.6,15,30,50.0,17,22,0.773,8,28,36,17,4,4,14,20,0.5506329113924051,0.27848101265822783,13.634592910011687,11
6823,1/24/16,PHI vs. BOS,241,PHI,BOS,35,89,39.3,8,26,30.8,14,20,0.006999999999999999,13,34,47,17,12,6,23,20,0.4382022471910113,0.2247191011235955,19.039735099337747,43,97,44.3,11,25,44.0,15,19,0.789,15,36,51,29,14,2,16,17,0.5,0.1958762886597938,13.183915622940011,-20
6827,1/24/16,TOR vs. LAC,240,TOR,LAC,41,83,49.4,12,22,54.5,18,26,0.006920000000000001,8,36,44,19,8,3,15,26,0.5662650602409639,0.3132530120481928,13.706140350877195,34,76,44.7,8,26,30.8,18,30,0.6,7,27,34,21,6,3,13,28,0.5,0.3947368421052632,12.720156555772991,18
6831,1/23/16,CHA vs. NYK,240,CHA,NYK,28,82,34.1,9,31,29.0,32,37,0.00865,11,38,49,17,5,3,11,20,0.39634146341463417,0.451219512195122,10.06588579795022,29,77,37.7,7,24,29.2,19,32,0.594,8,43,51,23,4,8,14,26,0.4220779220779221,0.4155844155844156,13.323182337266847,13
6835,1/23/16,CLE vs. CHI,241,CLE,CHI,35,94,37.2,4,24,16.7,9,22,0.00409,16,32,48,17,5,5,4,18,0.39361702127659576,0.23404255319148934,3.714710252600297,38,87,43.7,7,17,41.2,13,15,0.867,13,40,53,21,2,5,7,18,0.4770114942528736,0.1724137931034483,6.958250497017892,-13
6839,1/23/16,DEN vs. DET,239,DEN,DET,36,78,46.2,8,22,36.4,24,29,0.00828,3,29,32,18,15,4,8,19,0.5128205128205128,0.3717948717948718,8.100445524503847,40,84,47.6,11,29,37.9,10,19,0.526,11,40,51,23,4,5,16,22,0.5416666666666666,0.2261904761904762,14.765596160945,3
6843,1/23/16,MIN vs. MEM,239,MIN,MEM,34,68,50.0,5,17,29.4,33,36,0.009170000000000001,8,30,38,26,7,5,15,21,0.5367647058823529,0.5294117647058824,15.17604208822339,37,79,46.8,9,19,47.4,18,22,0.818,10,24,34,22,9,3,13,23,0.5253164556962026,0.27848101265822783,12.785208497246261,5
6847,1/23/16,NOP vs. MIL,241,NOP,MIL,43,94,45.7,17,31,54.8,13,17,0.0076500000000000005,12,29,41,33,10,4,8,17,0.5478723404255319,0.18085106382978725,7.307270734380706,39,74,52.7,6,15,40.0,15,18,0.833,6,37,43,20,3,6,18,20,0.5675675675675675,0.2432432432432433,18.014411529223377,17
6851,1/23/16,PHX vs. ATL,240,PHX,ATL,34,85,40.0,10,24,41.7,20,26,0.00769,15,37,52,22,10,6,17,17,0.4588235294117647,0.3058823529411765,14.985895627644572,34,84,40.5,12,34,35.3,15,18,0.833,11,32,43,23,8,7,16,17,0.4761904761904762,0.21428571428571427,14.825796886582653,3
6855,1/23/16,POR vs. LAL,238,POR,LAL,47,93,50.5,10,31,32.3,17,22,0.00773,14,28,42,26,12,1,8,22,0.5591397849462365,0.23655913978494625,7.2280448138778475,34,69,49.3,7,17,41.2,28,32,0.875,4,26,30,14,4,6,18,20,0.5434782608695652,0.463768115942029,17.80767708745548,18
6859,1/23/16,SAC vs. IND,240,SAC,IND,38,85,44.7,5,16,31.3,27,36,0.0075,13,39,52,19,7,4,14,22,0.4764705882352941,0.4235294117647059,12.190874259839775,36,86,41.9,7,19,36.8,18,25,0.72,9,32,41,18,7,10,10,26,0.4593023255813953,0.2906976744186047,9.345794392523365,11
6863,1/22/16,BKN vs. UTA,239,BKN,UTA,33,75,44.0,6,16,37.5,14,18,0.0077800000000000005,6,18,24,24,5,2,11,15,0.48,0.24,11.712095400340715,43,75,57.3,9,16,56.3,13,15,0.867,9,31,40,28,5,4,14,20,0.6333333333333333,0.2,14.644351464435148,-22
6867,1/22/16,BOS vs. CHI,240,BOS,CHI,43,96,44.8,8,23,34.8,16,21,0.00762,16,30,46,26,14,6,12,22,0.4895833333333333,0.21875,10.23541453428864,38,89,42.7,3,13,23.1,22,26,0.846,15,35,50,11,7,4,20,19,0.4438202247191011,0.2921348314606741,16.605778811026234,9
6871,1/22/16,DAL vs. OKC,239,DAL,OKC,40,87,46.0,10,33,30.3,16,18,0.00889,7,26,33,24,9,6,8,15,0.5172413793103449,0.20689655172413796,7.773027594247958,45,91,49.5,8,30,26.7,11,15,0.733,17,30,47,18,3,6,14,19,0.5384615384615384,0.16483516483516486,12.544802867383515,-3
6875,1/22/16,GSW vs. IND,240,GSW,IND,43,90,47.8,14,33,42.4,22,25,0.0088,14,36,50,31,9,4,17,24,0.5555555555555556,0.2777777777777778,14.406779661016948,44,95,46.3,3,17,17.6,19,27,0.7040000000000001,15,29,44,22,11,4,13,20,0.4789473684210526,0.2842105263157895,10.844177510844178,12
6879,1/22/16,HOU vs. MIL,241,HOU,MIL,38,94,40.4,15,44,34.1,11,16,0.00688,15,27,42,27,10,10,11,21,0.4840425531914894,0.1702127659574468,9.817922170653336,39,85,45.9,3,14,21.4,17,22,0.773,14,34,48,30,7,10,15,17,0.4764705882352941,0.25882352941176473,13.676148796498904,4
6883,1/22/16,LAL vs. SAS,239,LAL,SAS,38,84,45.2,6,16,37.5,13,18,0.00722,12,33,45,19,3,5,11,12,0.4880952380952381,0.21428571428571427,10.687912942090943,43,85,50.6,11,21,52.4,11,13,0.846,7,28,35,26,10,13,6,14,0.5705882352941176,0.15294117647058825,6.2034739454094305,-13
6887,1/22/16,NYK vs. LAC,240,NYK,LAC,33,85,38.8,4,18,22.2,18,20,0.009000000000000001,12,30,42,24,5,2,17,22,0.4117647058823529,0.2352941176470588,15.342960288808662,43,76,56.6,13,23,56.5,17,24,0.708,3,33,36,27,10,3,9,17,0.6513157894736842,0.3157894736842105,9.41816659690247,-28
6891,1/22/16,ORL vs. CHA,265,ORL,CHA,45,91,49.5,11,23,47.8,15,19,0.007890000000000001,7,41,48,31,6,9,19,25,0.554945054945055,0.2087912087912088,16.052720513687056,45,101,44.6,10,27,37.0,20,22,0.909,14,34,48,23,10,4,9,19,0.4950495049504951,0.21782178217821785,7.5200534759358275,-4
6895,1/22/16,TOR vs. MIA,242,TOR,MIA,35,75,46.7,13,25,52.0,18,21,0.00857,6,35,41,19,4,8,12,15,0.5533333333333333,0.28,12.468827930174566,33,81,40.7,4,17,23.5,11,17,0.647,14,28,42,13,4,2,12,16,0.4320987654320987,0.20987654320987653,11.942675159235671,20
6899,1/21/16,CLE vs. LAC,239,CLE,LAC,42,83,50.6,13,28,46.4,18,24,0.0075,14,33,47,29,5,2,13,31,0.5843373493975904,0.2891566265060241,12.1996996996997,36,80,45.0,6,25,24.0,24,36,0.667,8,27,35,19,9,3,9,21,0.4875,0.45,8.584509729111026,13
6903,1/21/16,DEN vs. MEM,241,DEN,MEM,36,80,45.0,9,30,30.0,20,26,0.00769,10,30,40,26,6,1,10,25,0.50625,0.325,9.858044164037857,36,72,50.0,6,21,28.6,24,29,0.828,4,33,37,21,7,6,12,23,0.5416666666666666,0.4027777777777778,12.401818933443572,-1
6907,1/21/16,NOP vs. DET,242,NOP,DET,46,86,53.5,5,12,41.7,18,18,0.01,11,33,44,26,8,5,9,17,0.563953488372093,0.20930232558139536,8.744656043528956,38,91,41.8,7,30,23.3,16,20,0.8,18,26,44,17,5,2,15,14,0.456043956043956,0.21978021978021975,13.066202090592336,16
6911,1/21/16,PHX vs. SAS,240,PHX,SAS,32,81,39.5,6,18,33.3,19,23,0.00826,9,34,43,18,3,4,13,26,0.4320987654320987,0.2839506172839506,12.485593545908566,42,86,48.8,9,14,64.3,24,28,0.857,10,33,43,24,8,6,8,21,0.5406976744186046,0.32558139534883723,7.524454477050416,-28
6915,1/21/16,SAC vs. ATL,240,SAC,ATL,33,92,35.9,7,24,29.2,18,24,0.0075,17,39,56,24,13,4,19,14,0.3967391304347826,0.2608695652173913,15.630141493912472,35,84,41.7,8,33,24.2,10,15,0.667,7,35,42,21,15,9,19,19,0.4642857142857143,0.17857142857142858,17.33576642335766,3
6919,1/20/16,BKN vs. CLE,241,BKN,CLE,35,84,41.7,4,19,21.1,4,8,0.005,9,30,39,20,4,4,12,16,0.4404761904761905,0.09523809523809523,12.057877813504824,36,77,46.8,5,17,29.4,14,20,0.7,6,39,45,15,6,3,13,13,0.5,0.2597402597402597,13.157894736842106,-13
6923,1/20/16,CHI vs. GSW,240,CHI,GSW,37,100,37.0,1,20,5.0,19,24,0.00792,16,33,49,14,4,4,10,17,0.375,0.24,8.29462508294625,50,95,52.6,12,32,37.5,13,20,0.65,12,43,55,38,8,9,10,17,0.5894736842105263,0.21052631578947367,8.787346221441123,-31
6927,1/20/16,DAL vs. MIN,265,DAL,MIN,42,97,43.3,5,25,20.0,17,22,0.00773,9,37,46,18,11,2,11,15,0.4587628865979381,0.2268041237113402,9.347382732834806,40,91,44.0,5,23,21.7,9,11,0.818,10,42,52,26,4,9,17,21,0.467032967032967,0.12087912087912088,15.065579581708612,12
6931,1/20/16,HOU vs. DET,239,HOU,DET,43,95,45.3,12,24,50.0,16,18,0.00889,11,37,48,21,7,3,13,41,0.5157894736842106,0.18947368421052632,11.214630779848173,38,80,47.5,12,30,40.0,35,59,0.593,14,38,52,23,8,7,10,17,0.55,0.7375,8.623663332183511,-9
6935,1/20/16,LAL vs. SAC,240,LAL,SAC,32,90,35.6,4,25,16.0,25,31,0.00806,12,29,41,17,6,5,9,22,0.37777777777777777,0.34444444444444444,7.9900568181818175,43,89,48.3,6,20,30.0,20,28,0.7140000000000001,15,44,59,28,6,12,14,23,0.5168539325842697,0.3146067415730337,12.140131807145336,-19
6939,1/20/16,NYK vs. UTA,265,NYK,UTA,47,90,52.2,7,17,41.2,17,18,0.00944,12,26,38,20,3,7,9,25,0.5611111111111111,0.2,8.417508417508419,37,86,43.0,12,27,44.4,25,31,0.8059999999999999,14,26,40,19,4,4,12,22,0.5,0.36046511627906974,10.748835542816195,7
6943,1/20/16,OKC vs. CHA,240,OKC,CHA,39,83,47.0,9,24,37.5,22,30,0.00733,14,37,51,28,9,3,20,16,0.5240963855421686,0.3614457831325301,17.21170395869191,34,81,42.0,9,27,33.3,18,21,0.857,6,28,34,17,8,2,16,21,0.4753086419753086,0.25925925925925924,15.06024096385542,14
6947,1/20/16,ORL vs. PHI,239,ORL,PHI,33,84,39.3,4,17,23.5,17,26,0.006540000000000001,13,34,47,19,12,3,14,14,0.4166666666666667,0.30952380952380953,12.792397660818713,36,74,48.6,9,19,47.4,15,21,0.7140000000000001,4,37,41,20,8,8,14,19,0.5472972972972973,0.28378378378378377,14.397367338543805,-9
6951,1/20/16,POR vs. ATL,242,POR,ATL,41,94,43.6,9,31,29.0,7,11,0.00636,13,37,50,23,5,4,12,18,0.4840425531914894,0.11702127659574467,10.82641645615301,39,87,44.8,10,24,41.7,16,23,0.696,10,33,43,25,7,3,13,13,0.5057471264367817,0.26436781609195403,11.805303305484927,-6
6955,1/20/16,TOR vs. BOS,240,TOR,BOS,46,83,55.4,11,29,37.9,12,17,0.0070599999999999994,9,28,37,23,7,5,13,15,0.6204819277108434,0.20481927710843373,12.562814070351758,43,85,50.6,12,26,46.2,11,15,0.733,8,25,33,30,8,1,14,19,0.5764705882352941,0.17647058823529413,13.257575757575758,6
6959,1/20/16,WAS vs. MIA,239,WAS,MIA,45,86,52.3,5,16,31.3,11,13,0.00846,11,23,34,27,11,3,10,19,0.5523255813953488,0.1511627906976744,9.830908375933936,33,68,48.5,7,15,46.7,14,18,0.778,7,24,31,23,3,4,20,16,0.5367647058823529,0.2647058823529412,20.850708924103422,19
6963,1/19/16,DEN vs. OKC,240,DEN,OKC,35,83,42.2,7,20,35.0,27,36,0.0075,12,36,48,21,5,6,17,25,0.463855421686747,0.43373493975903615,14.675414364640885,41,97,42.3,6,28,21.4,22,30,0.733,16,36,52,30,11,5,13,28,0.4536082474226804,0.30927835051546393,10.55194805194805,-6
6967,1/19/16,MIA vs. MIL,239,MIA,MIL,27,74,36.5,5,22,22.7,20,26,0.00769,12,26,38,13,6,2,14,14,0.39864864864864863,0.35135135135135137,14.07884151246983,36,74,48.6,5,12,41.7,14,16,0.875,7,32,39,19,6,4,17,19,0.5202702702702703,0.21621621621621626,17.33986128110975,-12
6971,1/19/16,NOP vs. MIN,240,NOP,MIN,42,83,50.6,10,23,43.5,20,23,0.0087,12,28,40,21,9,6,15,24,0.5662650602409639,0.27710843373493976,13.873473917869033,36,76,47.4,3,14,21.4,24,31,0.774,12,27,39,18,10,7,16,21,0.4934210526315789,0.4078947368421053,15.145778114350625,15
6975,1/19/16,PHX vs. IND,241,PHX,IND,28,81,34.6,11,35,31.4,27,29,0.009309999999999999,13,40,53,15,4,2,22,23,0.41358024691358025,0.3580246913580247,19.004837595024192,34,83,41.0,4,20,20.0,25,34,0.735,10,36,46,14,16,6,14,23,0.43373493975903615,0.40963855421686746,12.504465880671669,-3
6979,1/18/16,ATL vs. ORL,239,ATL,ORL,41,80,51.3,9,19,47.4,7,10,0.006999999999999999,4,43,47,31,9,6,17,20,0.56875,0.125,16.765285996055223,30,87,34.5,6,22,27.3,15,20,0.75,11,31,42,21,11,5,13,13,0.3793103448275862,0.2298850574712644,11.948529411764708,17
6983,1/18/16,CHA vs. UTA,291,CHA,UTA,41,88,46.6,14,27,51.9,28,32,0.00875,7,43,50,20,6,4,16,18,0.5454545454545454,0.3636363636363637,13.550135501355017,44,104,42.3,15,45,33.3,16,20,0.8,15,34,49,27,6,7,10,28,0.4951923076923077,0.19230769230769232,8.143322475570033,5
6987,1/18/16,CLE vs. GSW,240,CLE,GSW,37,77,48.1,7,19,36.8,17,25,0.0068000000000000005,8,28,36,22,3,4,15,25,0.525974025974026,0.3246753246753247,14.563106796116505,46,85,54.1,19,40,47.5,21,27,0.778,6,31,37,33,7,2,8,25,0.6529411764705882,0.3176470588235294,7.6277650648360025,-34
6991,1/18/16,DAL vs. BOS,265,DAL,BOS,40,93,43.0,16,34,47.1,22,24,0.009170000000000001,11,40,51,23,4,2,14,21,0.5161290322580645,0.25806451612903225,11.908812521265734,40,94,42.6,12,30,40.0,21,26,0.8079999999999999,13,36,49,24,9,3,12,30,0.4893617021276596,0.2765957446808511,10.217983651226158,5
6995,1/18/16,DET vs. CHI,240,DET,CHI,42,95,44.2,5,26,19.2,12,20,0.006,20,30,50,18,8,2,11,16,0.468421052631579,0.21052631578947367,9.581881533101042,44,84,52.4,9,21,42.9,14,20,0.7,6,32,38,28,6,6,10,16,0.5773809523809523,0.2380952380952381,9.727626459143972,-10
6999,1/18/16,LAC vs. HOU,265,LAC,HOU,47,91,51.6,22,37,59.5,24,33,0.0072699999999999996,9,32,41,28,10,6,12,30,0.6373626373626373,0.3626373626373626,10.211027910142953,44,88,50.0,11,32,34.4,33,52,0.635,16,36,52,31,8,5,14,28,0.5625,0.5909090909090909,11.210762331838568,8
7003,1/18/16,MEM vs. NOP,240,MEM,NOP,35,75,46.7,8,19,42.1,23,30,0.00767,11,29,40,27,9,3,10,25,0.52,0.4,10.183299389002038,36,74,48.6,6,19,31.6,21,23,0.9129999999999999,6,28,34,19,8,5,15,22,0.527027027027027,0.3108108108108108,15.13317191283293,2
7007,1/18/16,NYK vs. PHI,289,NYK,PHI,43,97,44.3,8,20,40.0,25,30,0.008329999999999999,10,43,53,26,6,8,14,19,0.4845360824742268,0.30927835051546393,11.272141706924314,45,102,44.1,10,28,35.7,13,25,0.52,7,44,51,27,9,7,13,25,0.4901960784313725,0.24509803921568624,10.317460317460316,6
7011,1/18/16,TOR vs. BKN,241,TOR,BKN,43,85,50.6,13,24,54.2,13,18,0.00722,8,28,36,24,8,4,7,17,0.5823529411764706,0.21176470588235294,7.005604483586869,39,76,51.3,5,14,35.7,17,19,0.895,8,32,40,24,4,4,14,18,0.5460526315789473,0.25,14.233428222854819,12
7015,1/18/16,WAS vs. POR,240,WAS,POR,37,77,48.1,9,21,42.9,15,20,0.0075,4,31,35,25,6,3,9,16,0.5389610389610391,0.2597402597402597,9.49367088607595,43,84,51.2,17,31,54.8,5,11,0.455,9,39,48,25,5,2,15,24,0.6130952380952381,0.13095238095238096,14.445300462249616,-10
7019,1/17/16,DEN vs. IND,240,DEN,IND,46,91,50.5,10,26,38.5,27,38,0.00711,17,25,42,25,12,4,17,26,0.5604395604395604,0.4175824175824176,13.630532392559333,48,82,58.5,9,20,45.0,21,30,0.7,9,24,33,27,10,6,15,29,0.6402439024390244,0.36585365853658536,13.611615245009071,3
7023,1/17/16,LAL vs. HOU,239,LAL,HOU,37,82,45.1,6,19,31.6,15,19,0.007890000000000001,3,33,36,25,8,7,14,16,0.4878048780487805,0.23170731707317074,13.415101571483323,44,91,48.4,6,21,28.6,18,24,0.75,11,40,51,21,10,5,13,19,0.5164835164835165,0.2637362637362637,11.347765363128493,-17
7027,1/17/16,MIN vs. PHX,241,MIN,PHX,39,69,56.5,7,18,38.9,32,40,0.008,8,33,41,23,11,7,15,25,0.6159420289855072,0.5797101449275363,14.763779527559054,35,81,43.2,3,15,20.0,14,25,0.56,9,21,30,16,5,2,15,29,0.4506172839506173,0.308641975308642,14.018691588785044,30
7031,1/17/16,OKC vs. MIA,240,OKC,MIA,40,88,45.5,7,22,31.8,12,12,0.01,13,31,44,24,11,8,14,13,0.4943181818181818,0.13636363636363635,13.049962714392246,30,72,41.7,4,14,28.6,10,11,0.909,7,29,36,12,6,9,19,12,0.4444444444444444,0.1527777777777778,19.82470784641068,25
7035,1/17/16,SAS vs. DAL,239,SAS,DAL,42,90,46.7,5,20,25.0,23,28,0.00821,6,45,51,22,7,5,7,21,0.4944444444444445,0.3111111111111111,6.403219904866448,29,81,35.8,6,23,26.1,19,25,0.76,5,40,45,20,4,6,13,23,0.3950617283950617,0.308641975308642,12.38095238095238,29
7039,1/16/16,ATL vs. BKN,240,ATL,BKN,44,79,55.7,8,29,27.6,18,24,0.0075,5,35,40,34,14,5,10,20,0.6075949367088608,0.3037974683544304,10.04419445560466,34,78,43.6,6,20,30.0,12,19,0.632,7,29,36,22,5,3,17,17,0.4743589743589744,0.2435897435897436,16.447368421052634,28
7043,1/16/16,CHA vs. MIL,242,CHA,MIL,33,87,37.9,9,36,25.0,17,22,0.00773,13,22,35,27,8,2,5,20,0.4310344827586207,0.25287356321839083,4.9173878835562554,39,72,54.2,5,12,41.7,22,26,0.846,6,40,46,23,3,11,15,15,0.5763888888888888,0.3611111111111111,15.2377082486794,-13
7047,1/16/16,DET vs. GSW,240,DET,GSW,47,101,46.5,8,23,34.8,11,20,0.0055000000000000005,17,40,57,22,8,11,9,22,0.504950495049505,0.19801980198019806,7.575757575757576,34,94,36.2,10,25,40.0,17,23,0.7390000000000001,14,33,47,18,6,9,12,16,0.4148936170212766,0.24468085106382975,10.334137099552187,18
7051,1/16/16,LAC vs. SAC,239,LAC,SAC,38,96,39.6,13,39,33.3,14,19,0.00737,14,32,46,24,6,4,11,24,0.4635416666666667,0.19791666666666666,9.535367545076284,36,76,47.4,13,25,52.0,25,33,0.758,9,43,52,28,5,8,17,19,0.5592105263157895,0.4342105263157895,15.811011904761903,-7
7055,1/16/16,MEM vs. NYK,241,MEM,NYK,39,82,47.6,5,10,50.0,20,26,0.00769,13,31,44,24,2,5,8,19,0.5060975609756098,0.3170731707317073,7.886435331230284,35,77,45.5,5,20,25.0,20,24,0.833,6,30,36,20,4,6,8,20,0.48701298701298706,0.3116883116883117,8.37170364169108,8
7059,1/16/16,PHI vs. POR,240,PHI,POR,42,76,55.3,10,23,43.5,20,30,0.006670000000000001,3,42,45,27,9,8,13,25,0.618421052631579,0.3947368421052632,12.720156555772991,34,87,39.1,5,29,17.2,16,24,0.667,9,29,38,17,6,4,13,22,0.4195402298850575,0.27586206896551724,11.758321273516646,25
7063,1/16/16,UTA vs. LAL,238,UTA,LAL,41,83,49.4,12,24,50.0,15,18,0.008329999999999999,11,40,51,17,8,8,10,17,0.5662650602409639,0.21686746987951808,9.908838684106222,31,90,34.4,9,23,39.1,11,18,0.611,16,28,44,16,4,4,14,14,0.3944444444444444,0.2,12.508934953538242,27
7067,1/16/16,WAS vs. BOS,240,WAS,BOS,40,89,44.9,6,22,27.3,31,36,0.00861,14,28,42,25,13,5,13,27,0.4831460674157304,0.4044943820224719,11.031907671418871,39,88,44.3,9,29,31.0,32,36,0.889,17,30,47,27,7,3,16,25,0.4943181818181818,0.4090909090909091,13.351134846461948,-2
7071,1/15/16,BKN vs. POR,240,BKN,POR,38,85,44.7,8,19,42.1,20,28,0.0071400000000000005,16,30,46,22,6,5,12,10,0.4941176470588236,0.32941176470588235,10.976948408342484,47,93,50.5,15,35,42.9,7,11,0.636,12,30,42,26,7,5,9,18,0.5860215053763441,0.11827956989247312,8.423811306626732,-12
7075,1/15/16,BOS vs. PHX,241,BOS,PHX,42,96,43.8,14,30,46.7,19,29,0.00655,17,39,56,30,12,5,12,19,0.5104166666666666,0.3020833333333333,9.937065253395165,35,89,39.3,10,27,37.0,23,28,0.821,9,36,45,24,9,5,14,22,0.44943820224719105,0.3146067415730337,12.140131807145336,14
7079,1/15/16,CHI vs. DAL,240,CHI,DAL,31,86,36.0,2,19,10.5,13,15,0.00867,12,35,47,16,6,2,8,19,0.372093023255814,0.1744186046511628,7.952286282306162,30,77,39.0,8,22,36.4,15,17,0.882,7,36,43,20,1,6,9,16,0.4415584415584416,0.2207792207792208,9.62772785622593,-6
7083,1/15/16,DEN vs. MIA,241,DEN,MIA,32,78,41.0,6,18,33.3,25,26,0.00962,6,31,37,23,4,6,13,18,0.4487179487179487,0.3333333333333333,12.690355329949238,40,81,49.4,4,12,33.3,14,19,0.737,9,33,42,26,5,13,13,20,0.5185185185185185,0.2345679012345679,12.700273544353266,-3
7087,1/15/16,HOU vs. CLE,238,HOU,CLE,26,74,35.1,6,25,24.0,19,29,0.00655,10,30,40,15,10,6,18,20,0.3918918918918919,0.3918918918918919,17.18213058419244,34,87,39.1,8,35,22.9,15,23,0.652,17,32,49,19,10,6,14,24,0.4367816091954023,0.26436781609195403,12.598992080633547,-14
7091,1/15/16,IND vs. WAS,240,IND,WAS,38,80,47.5,3,17,17.6,25,32,0.007809999999999999,6,29,35,19,9,3,13,12,0.49375,0.4,12.140455734030633,51,98,52.0,11,25,44.0,5,10,0.5,17,37,54,26,8,2,15,29,0.5765306122448979,0.1020408163265306,12.776831345826235,-14
7095,1/15/16,MIL vs. ATL,264,MIL,ATL,40,96,41.7,3,10,30.0,25,37,0.0067599999999999995,21,39,60,19,9,13,16,14,0.4322916666666667,0.3854166666666667,12.472715933894605,43,100,43.0,9,30,30.0,6,6,1.0,7,36,43,29,5,9,17,25,0.475,0.06,14.209294550317619,7
7099,1/15/16,NOP vs. CHA,239,NOP,CHA,43,87,49.4,12,27,44.4,11,13,0.00846,8,30,38,29,7,7,8,15,0.5632183908045977,0.14942528735632185,7.942811755361397,42,86,48.8,14,35,40.0,9,12,0.75,3,35,38,21,1,1,11,17,0.5697674418604651,0.13953488372093026,10.7547907704341,2
7103,1/15/16,OKC vs. MIN,242,OKC,MIN,47,89,52.8,5,23,21.7,14,22,0.00636,12,28,40,31,10,7,6,21,0.5561797752808989,0.24719101123595505,5.7317539166985085,34,85,40.0,5,12,41.7,20,23,0.87,16,29,45,15,3,2,12,19,0.4294117647058823,0.27058823529411763,11.202389843166541,20
7107,1/14/16,GSW vs. LAL,240,GSW,LAL,43,86,50.0,13,33,39.4,17,20,0.0085,12,35,47,26,12,4,19,17,0.5755813953488372,0.2325581395348837,16.695957820738133,40,90,44.4,4,23,17.4,14,24,0.583,16,31,47,17,13,3,21,19,0.4666666666666667,0.26666666666666666,17.275419545903254,18
